row_id,recipe_id,cement,slag,ash,water,superplasticizer,coarse,fine,age,strength
859,257,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42086028
861,259,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.45897128
862,260,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.25928304
863,261,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.225328839999996
864,262,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13387836
865,263,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.874475479999997
866,264,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.540929
867,265,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45181672
869,267,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.27814872
870,268,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.17810472
871,269,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69039536
872,270,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.763899519999995
873,271,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.39847724
874,272,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.62704352
875,273,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.80422888
876,274,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28490352
877,275,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.0603742
878,276,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.419421319999998
879,277,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.026419999999998
880,278,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.38846488
883,281,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.4388066
884,282,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.956952799999996
885,283,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.83518532
886,284,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.22766704
887,285,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95395504
888,286,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.679083999999996
889,287,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.00885332
890,288,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.7153764
891,289,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.53571288
892,290,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.45857152
893,291,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.23989776
894,292,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.51802636
897,295,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44154456
899,297,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86420332
900,298,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.19657064
901,299,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.431652039999996
902,300,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.86810032
903,301,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61287436
904,302,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.45883132
905,303,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.786922
906,304,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29309728
907,305,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.417342919999996
908,306,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.2293658
909,307,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.51946532
910,308,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.73865868
912,310,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.520104759999999
913,311,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.5748832
914,312,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.85964676
915,313,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05140104
916,314,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.98557104
917,315,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24315532
918,316,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.91714304
919,317,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.53519328
920,318,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.0969264
921,319,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.06830816
922,320,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.735401119999999
923,321,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.79811352
924,322,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84481804
926,324,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.234302
927,325,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.647208199999998
929,327,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.579819399999998
931,329,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.881630039999997
933,331,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.3385028
934,332,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.8903434
935,333,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93197176
936,334,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41304616
937,335,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.629801423999997
938,336,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.804918356
940,338,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.720462532
941,339,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.420110796000003
942,340,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.937997196
943,341,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.925226931999994
944,342,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.180972492
945,343,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.559564796
946,344,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.443632932
947,345,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96384756
948,346,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.835874796
949,347,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.233182848000002
950,348,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.959470848000002
951,349,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.630650804
952,350,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.009542795999998
953,351,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.71882378
955,353,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.461329424
956,354,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.245413568000004
957,355,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.524231644
959,357,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77327244
960,358,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.446370892
961,359,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.934879596
962,360,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.868340176000004
963,361,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.202086448
964,362,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.431652039999996
965,363,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.870858223999996
966,364,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.619079643999996
967,365,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.459520796
968,366,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.786922
969,367,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.293786756
970,368,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.421479776
971,369,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.234192132
972,370,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.523602176000004
973,371,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.744174488
974,372,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.147687824
975,373,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.526310044
977,375,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.86585204399999
978,376,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.053469468
979,377,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.991086848000002
980,378,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.247292176
982,380,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.535882756
983,381,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.10382116
984,382,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.073134491999998
985,383,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.738159024
986,384,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.798802996
988,386,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.762260768
989,387,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.503987012
993,391,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42357812
995,393,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.056057496
996,394,158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.681082448
997,395,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.859916531999996
998,396,310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.304778483999996
999,397,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12320644
1000,398,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.569747031999999
1001,399,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61185510399999
1002,400,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.524711356
1004,402,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.909079268
1006,404,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.399596392
1007,405,164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.033934256
1008,406,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.363393916
1010,408,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.6440906
1011,409,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.062002979999995
1012,410,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.798273423999994
1014,412,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.8686899
1016,414,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.426376088
1017,415,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.091250688
1020,418,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.225328839999996
1023,421,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.542307951999994
1024,422,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.455953576
1025,423,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.917043144
1026,424,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.284354003999994
1028,426,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.696600644
1029,427,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.768036376000005
1030,428,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.401235144
